ETUO,GÜTERSLOH,51.92277778,8.30694444
EDXD,BOHMTE-BAD ESSEN,52.35083,8.330667
EDWC,DAMME,52.487499,8.186111
EDXPAR,PARADIEK,52.66805556,8.32166667
EDHA,AHLHORN,52.88889961,8.23275056
EDWH,OLDENBURG-HATTEN,53.06861111,8.3125
EDACH,ACHTERSTEDT,53.3975,8.32943889
EDBOL,BOHLHOF,47.65083333,8.38666667
EDREF,REISELFINGEN,47.85277778,8.37305556
EDTW,WINZELN-SCHRAMBERG,48.279495,8.429
EDMUS,MUSBACH,48.50361111,8.47916667
EDRHS,RHEINSTETTEN,48.97778333,8.3425
EDRI,LINKENHEIM,49.141102,8.394722
EDRY,SPEYER,49.30222222,8.45277778
EDEH,HERRENTEICH,49.34579,8.488632
EDDAN,DANNSTADT,49.41166667,8.35
EDFV,WORMS,49.606586,8.368447
ETOR,COLEMAN,49.563569,8.463392
EDBUE,BÜRSTADT,49.65577778,8.47455556
EDGP,OPPENHEIM,49.840549,8.376945
EDRIE,RIEDELBACH,50.30166667,8.385
EDOBM,OBEREMS,50.24222222,8.39861111
EDBNF,BRAUNFELS,50.52555556,8.39333333
EDASS,ASSLARER HÜTTE,50.6,8.44333333
EDGT,BOTTENHORN,50.794716,8.463611
EDFI,HIRZENHAIN,50.789444,8.393611
EDXG,MELLE-GRÖNEGAU,52.200829,8.377778
ETND,DIEPHOLZ,52.5855,8.34066667
EDXW,SYLT,54.91111111,8.34305556
EDSL,BLUMBERG,47.844554,8.564
EDTD,DONAUESCHINGEN-VILLINGEN,47.973331,8.522223
EDTS,SCHWENNINGEN,48.065666,8.571333
EDBOS,BÖSINGEN,48.22777222,8.53472778
EDXSUL,SULZ,48.34581111,8.63781111
EDCON,SCHWANN CONWEILER,48.83833333,8.54278333
EDTC,BRUCHSAL,49.134991,8.563611
EDGX,WALLDORF,49.305,8.66
EDFX,HOCKENHEIM,49.325272,8.528611
EDFM,MANNHEIM,49.47270556,8.51426389
EDGZ,WEINHEIM/BERGSTRASSE,49.567493,8.611167
EDEP,HEPPENHEIM,49.622212,8.624301
EDBEH,BENSHEIM,49.69195,8.5825
EDFE,FRA-EGELSBACH,49.960833,8.6415
EDES,GRIESHEIM,49.85360556,8.58611111
EDDF,FRANKFURT MAIN,50.01305556,8.52694444
EDFA,ANSPACH/TAUNUS,50.289661,8.536833
EDBUT,BUTZBACH-PFINGSTWEIDE,50.43666667,8.62
EDFL,GIESSEN-LÜTZELLINDEN,50.544991,8.591111
EDGAR,GARBENHEIMER WIESEN,50.57222222,8.52778333
EDKO,BRILON/HOCHSAUERLAND,51.402602,8.642138
EDLP,PADERBORN/LIPPSTADT,51.61408889,8.61631667
EDBUR,BÜREN,51.54278333,8.58195
EDLO,OERLINGHAUSEN,51.932495,8.664444
EDLI,BIELEFELD,51.964833,8.544833
EDXDON,DONSTORF,52.655,8.55695
EDGRH,GROSSE HÖHE,52.98610556,8.57277778
EDWQ,GANDERKESEE,53.037491,8.506111
EDWT,BLEXEN,53.53829956,8.53884411
ETMN,NORDHOLZ,53.76972433,8.64472222
EDXN,NORDHOLZ-SPIEKA,53.76834106,8.64226247
EDXY,WYK AUF FÖHR,54.68638889,8.52944444
EDSI,BINNINGEN,47.799069,8.719476
EDHIL,HILZINGEN,47.76055,8.7675
EDKLI,KLIPPENECK,48.10833333,8.76333333
EDSZ,ROTTWEIL-ZEPFENHAN,48.1865,8.721167
EDTE,EUTINGEN,48.48471667,8.77361667
EDSV,WÄCHTERSBERG,48.615,8.755
EDWBK,WILDBERGKENGEL,48.63666667,8.73
EDHAI,HAITERBACH-NAGOLD,48.53166667,8.67583333
EDSD,DECKENPFRONN,48.63825225,8.81692792
EDHAN,HANGENSTEINERHOF,48.93278333,8.81527222
EDMLH,MALSCH,49.23972222,8.67861111
EDFP,OBER-MÖRLEN,50.361944,8.711389
EDPOH,POHLHEIM-VIEHHEIDE,50.53166667,8.73333333
EDGIE,GIESSEN-WIESECK,50.60416667,8.72861111
EDFN,MARBURG-SCHÖNSTADT,50.873829,8.813666
EDFQ,ALLENDORF/EDER,51.03536944,8.68086389
EDLR,PADERBORN-HAXTERBERG,51.689716,8.775833
EDDW,BREMEN,53.0474,8.78674722
EDOHZ,OSTERHOLZ,53.215,8.81166667
EDXZ,KÜHRSTEDT-BEDERKESA,53.568574,8.787871
EDXO,ST. PETER-ORDING,54.308998,8.686833
EDHP,PELLWORM,54.53583333,8.68183333
EDAVE,AVENTOFT,54.89611667,8.82055
EDSR,RADOLFZELL-STAHRINGEN,47.80276,8.979458
EDSN,NEUHAUSEN OB ECK,47.976569,8.903931
EDSP,POLTRINGEN,48.546909,8.945909
EDMAH,MALMSHEIM,48.785,8.91833333
EDVAI,VAIHINGEN,48.93638333,8.98055
EDSWAG,SCHWAIGERN/STETTEN,49.14166667,8.98833333
EDTK,SINSHEIM,49.24833333,8.89466667
EDROB,ROTHENBERG,49.48583333,8.93555556
EDFO,MICHELSTADT/ODW,49.678047,8.973888
EDEF,BABENHAUSEN,49.9525,8.968611
EDRHM,REINHEIM,49.84,8.85
EDZEL,ZELLHAUSEN,50.02194444,8.98305556
EDFB,REICHELSHEIM,50.338365,8.878774
EDNID,NIDDA/A.D. HELMSBERG,50.40722222,8.99
EDGR,GIESSEN-REISKIRCHEN,50.568054,8.870833
EDAMO,AMÖNEBURG,50.79055,8.90805
EDGK,KORBACH,51.255272,8.877222
EDVG,MENGERINGHAUSEN,51.377769,8.982223
EDLJ,DETMOLD,51.941,8.90416667
EDVY,PORTA-WESTFALICA,52.22116469,8.86001492
EDWOLT,WOLTRINGHAUSEN,52.554451,8.87851525
EDXU,HÜTTENBUSCH,53.286388,8.947222
EDHGT,HELLINGST,53.375,8.85
EDXB,HEIDE-BÜSUM,54.15333333,8.90222222
EDBRE,BREDSTEDT,54.6325,8.98555
EDXK,LECK,54.791098,8.962918
EDTZ,KONSTANZ,47.68166667,9.13888889
EDSDF,SAULDORF,47.95582778,9.02999444
EDLEI,LEIBERTINGEN,48.045,9.03166667
EDSA,ALBSTADT/DEGERFELD,48.24972222,9.06416667
EDFAR,FARRENBERG,48.38666667,9.07833333
EDLOG,LÖCHGAU,49.00194444,9.08361111
EDGM,MOSBACH-LOHRBACH,49.4,9.125
EDSHF,SCHRECKHOF,49.3525,9.12195
EDMUE,MÜLBEN,49.45305,9.10555
EDVIE,VIELBRUNN,49.72,9.08166667
EDFC,ASCHAFFENBURG,49.94,9.063611
EDALT,ALTENBACHTAL,49.92305556,9.15805556
EDLSD,LANGENSELBOLD,50.17695,9.06695
EDSOT,SCHOTTEN,50.53471667,9.14555
EDHOM,HOMBERG/OHM,50.74721667,9.02027222
EDBAW,AUF DER SCHAUFEL,51.09333333,9.14833333
EDWEK,WALDECK,51.22583333,9.05528333
EDWRB,WARBURG,51.49805,9.08583333
EDDEH,DEHAUSEN,51.46611667,9.04945
EDVF,BLOMBERG-BORKHAUSEN,51.917999,9.113334
EDVIN,VINSEBECK,51.84221667,9.01528333
EDVR,RINTELN,52.17366,9.057333
ETHB,BÜCKEBURG,52.278451,9.082389
EDBUS,BÜCKEBURG-WEINBERG,52.25277778,9.01972778
EDXI,NIENBURG-HOLZBALGE,52.709663,9.1625
EDHY,HOYA,52.81213761,9.16335392
EDWK,KARLSHÖFEN,53.33277778,9.02861111
EDTAR,TARMSTEDT,53.25138333,9.10888333
EDXM,ST. MICHAELISDONN,53.978276,9.145402
EDXJ,HUSUM,54.51,9.138333
EDKONS,KONSTANZ HERZ ZENTRUM BODENSEE,47.67201233,9.18869686
EDTP,PFULLENDORF,47.908497,9.251667
EDHEI,HEILIGENBERG,47.83361111,9.30111111
EDUEB,ÜBERSBERG,48.45833333,9.29666667
EDBOC,BOCKWIESE,48.50944444,9.29194444
EDDS,STUTTGART,48.68987778,9.22196389
EDTQ,PATTONVILLE,48.865251,9.222888
EDPLE,PLEIDELSHEIM,48.95666667,9.19166667
EDHBN,HEILBRONN,49.12166667,9.17945
EDXOTT,OTTMARSHEIM,49.00888889,9.21527778
EDDEG,DEGMARN,49.25833333,9.275
EDXNAK,NEUENSTADT AM KOCHER,49.24277778,9.31638889
EDFU,MAINBULLAU,49.696106,9.183056
EDFG,GELNHAUSEN,50.19722,9.17
EDGED,GEDERN,50.43166667,9.19333333
EDHOR,HOHERODSKOPF,50.50027778,9.21888889
EDALS,ALSFELD,50.75,9.24833333
EDRIN,ZIEGENHAIN DER RING,50.90443889,9.24027778
ETHF,FRITZLAR,51.11472222,9.28555556
EDGW,WOLFHAGEN-GRANERBERG,51.306995,9.175333
EDBRA,BRAKEL,51.73888889,9.2025
EDVW,BAD PYRMONT,51.96606444,9.29093267
EDWV,VERDEN-SCHARNHORST,52.965164,9.284166
EDWM,WESER-WÜMME,53.054,9.208667
EDXS,SEEDORF,53.337219,9.260555
EDMKD,MARKDORF,47.70695,9.38945
EDTM,MENGEN-HOHENTENGEN,48.05388889,9.37277778
EDRIL,RIEDLINGEN,48.14472778,9.46666667
EDHAY,HAYINGEN,48.28482819,9.46568869
EDMUN,MÜNSINGEN-EISBERG,48.40916667,9.4425
EDTN,NABERN/TECK,48.612659,9.477166
EDST,HAHNWEIDE,48.630741,9.433461
EDSG,GRABENSTETTEN,48.536181,9.437069
EDHUE,HÜLBEN,48.52908333,9.39754444
EDROD,ROSSFELD,48.51333333,9.33361667
EDDET,TECK,48.60805,9.47583333
EDESJ,ESSLINGEN JÄGERHAUS,48.7625,9.33555
EDSH,BACKNANG-HEININGEN,48.919267,9.451303
EDVOE,VÖLKLESHOFEN,49.01,9.355
EDBAU,BAUMERLENBACH,49.23194444,9.41916667
EDMOM,MÖCKMÜHL-KORB,49.34416667,9.40027778
EDSST,SCHLIERSTADT,49.44278333,9.3625
EDEW,WALLDÜRN,49.581489,9.402086
EDGF,FULDA-JOSSA,50.475552,9.441944
EDFT,LAUTERBACH,50.683163,9.410334
EDEM,MOSENBERG,51.062833,9.422
EDGRI,GRIFTE,51.22111667,9.44778333
EDVK,KASSEL,51.42079167,9.39215833
EDZIE,ZIERENBERG,51.36333333,9.34166667
EDVL,HÖLLEBERG,51.612492,9.398611
EDDIN,DER DINGEL,51.53611667,9.37971667
EDVI,HÖXTER-HOLZMINDEN,51.80666,9.378333
EDBIW,BISPERODE-WEST,52.07945,9.47778333
EDEIM,EIMBECKHAUSEN,52.22583333,9.42472222
ETNW,WUNSTORF,52.45733333,9.42716667
EDXQ,ROTENBURG-WÜMME,53.127666,9.3485
EDHS,STADE,53.55949,9.498
EDOFF,OFFENBÜTTEL,54.17599486,9.37796117
EDXF,FLENSBURG,54.771772,9.378214
EDNY,FRIEDRICHSHAFEN,47.67166667,9.51194444
EDBERG,BERG,47.83111111,9.54
EDTU,SAULGAU,48.029438,9.507222
EDPJ,LAICHINGEN,48.496384,9.639167
EDMAG,MAGOLSHEIM,48.40583333,9.62278333
EDSO,GRUIBINGEN-NORTEL,48.62166667,9.655
EDSE,GÖPPINGEN-BEZGENRIET,48.65833333,9.625
EDWEL,WELZHEIM,48.87638333,9.65333333
EDOBR,OBERROT,49.01028333,9.64055
EDMRB,MORBACH,49.03358889,9.59103333
EDGI,INGELFINGEN-BÜHLHOF,49.321743,9.663658
EDTBB,TAUBERBISCHOFSHEIM,49.64806111,9.63138889
EDWER,WERTHEIM,49.72630556,9.50672222
EDALF,ALTFELD,49.83194444,9.5375
EDJOH,FULDA-JOHANNISAU,50.53666667,9.66166667
EDLGB,LANGENBERG,50.79666667,9.56333333
EDVD,USLAR,51.66388333,9.61027778
EDVT,ITHWIESEN,51.95133333,9.66216667
EDHHA,HELLENHAGEN,52.02611111,9.56222222
EDVH,HODENHAGEN,52.76333333,9.61222222
EDWRO,WALSRODE LUISENHÖHE,52.88861111,9.6
EDHU,LAUENBRÜCK,53.207222,9.573889
EDHF,ITZEHOE/HUNGRIGER WOLF,53.9925,9.57666667
EDXR,RENDSBURG,54.219451,9.598144
ETNH,HOHN,54.312192,9.538159
EDXC,SCHLESWIG-KROPP,54.425489,9.542245
ETNS,SCHLESWIG,54.45944444,9.51638889
EDWBB,WILDBERG,47.6,9.74166667
EDBWR,BAD WALDSEE REUTE,47.915,9.71028333
EDMB,BIBERACH A.D. RISS,48.111,9.762833
EDEHI,EHINGEN-SCHLECHTENFELD,48.28471667,9.67333333
EDMC,BLAUBEUREN,48.419833,9.798833
EDSEI,SEISSEN,48.41333333,9.76555556
EDPB,BAD DITZENBACH,48.562775,9.729167
EDBER,BERNECK,48.57416667,9.72888889
EDOPI,OPPINGEN/AU,48.55667222,9.82193889
EDTX,WECKRIEDEN,49.124996,9.7825
EDTY,SCHWÄBISCH HALL,49.11831667,9.78395556
EDHTH,HERMUTHAUSEN,49.31445,9.74528333
EDDRB,DÖRZBACH,49.35083333,9.71472222
EDGU,UNTERSCHÜPF,49.515499,9.668333
EDKAR,KARLSTADT-SAUPURZEL,49.97111111,9.79055556
EDGOES,GÖSSENHEIM,50.02827222,9.77278611
EDBBR,BAD BRÜCKENAU,50.27166667,9.82333333
EDPLA,DER PLÄTZER,50.71,9.73833333
EDEN,BAD HERSFELD,50.8445,9.70733333
EDHES,HESSISCH LICHTENAU,51.18882222,9.74395
EDWTZ,BURGBERG BEI WITZENHAUSEN,51.35167222,9.82667222
EDWEP,WEPER,51.7125,9.8025
EDHPP,HOPPENSEN,51.78638889,9.75527778
EDADS,AN DEN 7 BERGEN,52.05805556,9.81138333
EDDV,HANNOVER,52.46021389,9.68352222
EDBID,FRESH BREEZE,52.51805556,9.73166667
EDHOP,HÖPEN,53.1475,9.79611667
EDWEN,WENZENDORF,53.33777778,9.78
EDFIS,FISCHBEK,53.45583333,9.82945
EDHI,FINKENWERDER,53.53379722,9.83228611
EDHE,UETERSEN/HEIST,53.646667,9.704167
EDHO,AHRENLOHE,53.701385,9.741667
EDAUK,AUKRUG,54.06471667,9.79833333
EDWAK,KISSLEGG,47.75361111,9.86555556
EDOXS,OCHSENHAUSEN,48.05388889,9.91666667
ETHL,LAUPHEIM,48.220141,9.909415
EDNE,ERBACH,48.342,9.916
EDPM,DONZDORF,48.678221,9.845926
EDTH,HEUBACH,48.803005,9.927898
EDHRN,HORNBERG,48.74623889,9.8625
EDMFA,MITTELFISCHACH,49.03333333,9.8725
ETHN,NIEDERSTETTEN,49.391862,9.958224
EDQG,GIEBELSTADT,49.64813056,9.96648333
EDRID,RIEDENHEIM,49.54916667,9.95166667
EDFW,WÜRZBURG,49.818,9.89744478
EDGH,HETTSTADT,49.798607,9.836945
EDFJ,LAGER HAMMELBURG,50.098606,9.88333333
EDER,WASSERKUPPE,50.498258,9.95311
EDHNR,HUHNRAIN,50.49027778,9.84833333
EDSON,DORNBERG BEI SONTRA,51.08916667,9.91555
EDSUL,SULTMERBERG,51.72945,9.99221667
EDVM,HILDESHEIM,52.179833,9.945667
EDMED,MEISSENDORF,52.71278333,9.87333333
EDDH,HAMBURG,53.63027778,9.98822778
EDHN,NEUMÜNSTER,54.07943344,9.94174958
EDISN,ISNY-ROTMOOS,47.70055556,10.0225
EDNL,LEUTKIRCH,47.859401,10.01533
EDMT,TANNHEIM,48.01083,10.100833
EDMI,ILLERTISSEN,48.235,10.138056
EDNW,WEISSENHORN,48.289668,10.140678
EDPT,GERSTETTEN,48.62027833,10.05914956
EDPU,BARTHOLOMÄ-AMALIENHOF,48.746954,10.004808
EDSHE,SCHÄFHALDE,48.69444444,10.10028333
EDWPH,WEIPERTSHOFEN,49.08666667,10.12833333
EDLEU,LEUZENDORF,49.35166111,10.07416111
EDGJ,OCHSENFURT,49.67360306,10.07113075
EDFK,BAD KISSINGEN,50.2105,10.068833
EDWED,WEIDBERG,50.60888333,10.08805
EDSFB,STAUFFENBÜHL,51.15916111,10.04721667
EDHD,EICHSFELD,51.4075,10.14528333
EDVN,NORTHEIM,51.706661,10.039
EDVA,BAD GANDERSHEIM,51.852833,10.0265
EDSGW,STEINBERG BEI WESSELN,52.08388333,10.01861667
ETHC,CELLE,52.59138889,10.02361111
EDEHL,GROSSES MOOR,52.53611667,10.01971667
EDVC,CELLE-ARLOH,52.68777778,10.1125
EDCEL,SCHEUEN,52.66833333,10.08777778
EDXSBE,SCHWEDENSTEBEL,52.82222222,10.04027778
EDHOL,HOLTORFSLOH,53.32221667,10.07445
EDBOB,BOBERG,53.51471667,10.14416667
EDHM,HARTENHOLM,53.914993,10.040556
EDHK,KIEL-HOLTENAU,54.37946944,10.14514722
EDAGA,AGATHAZELL,47.55444444,10.27278333
EDJA,MEMMINGEN,47.98882222,10.23948333
EDMG,GÜNZBURG-DONAURIED,48.486184,10.282183
EDNG,GIENGEN/BRENZ,48.634272,10.216459
EDPA,AALEN-HEIDENHEIM,48.77888889,10.26583333
EDNER,NERESHEIM,48.74166667,10.32833333
EDPY,ELLWANGEN,48.96137,10.234569
EDUSH,UNTERSCHNEIDHEIM,48.95361111,10.32361111
EDFR,ROTHENBURG O.D.T.,49.38916667,10.21861111
EDIPP,IPPESHEIM,49.60971667,10.22583333
EDGY,KITZINGEN,49.744169,10.20748156
EDKOL,KOLITZHEIM,49.91972222,10.25861111
EDFS,SCHWEINFURT-SÜD,50.012157,10.251333
EDFD,BAD NEUSTADT,50.30611156,10.22722256
EDBUC,BÜCHIG,50.44833333,10.2525
EDBIS,BISCHOFSBERG,50.43166667,10.28333333
EDBAN,BAD SALZUNGEN,50.81666667,10.21805
EDAUE,AUE BEI HATTORF,51.63333333,10.25471667
EDVP,PEINE GLINDBRUCHKIPPE,52.32388333,10.18195
EDASA,AM SALZGITTERSEE,52.17058944,10.31641483
EDOPH,OPPERSHAUSEN,52.59555,10.22360556
ETHS,FASSBERG,52.91933333,10.18383333
EDHW,WAHLSTEDT,53.968658,10.223666
EDMK,KEMPTEN,47.692219,10.33807
EDNU,THANNHAUSEN,48.290167,10.442
EDMU,GUNDELFINGEN,48.57135144,10.365001
EDNQ,BOPFINGEN,48.84846011,10.33375861
EDND,DINKELSBÜHL,49.065,10.401
ETIK,ILLESHEIM,49.47388333,10.38805
EDQB,BAD WINDSHEIM,49.51111111,10.36788889
EDKBG,AM KREUZBERG,50.30833333,10.37333333
EDBKO,AM HIMMELREICH,50.28714722,10.42038333
EDDOL,DOLMAR,50.6125,10.47278333
EDGE,EISENACH KINDEL,50.99138889,10.48055556
EDGOS,BOLLRICH,51.90528333,10.45945
EDVS,SALZGITTER-DRÜTTE,52.154163,10.4265
EDVJ,SALZGITTER SCHÄFERSTUHL,52.02866667,10.36833333
EDVQ,WILSCHE,52.5245,10.46283333
EDUMM,UMMERN,52.62027778,10.41000556
EDBHE,BERLINER HEIDE,52.67114444,10.37123333
EDVU,UELZEN,52.983158,10.465333
EDHG,LÜNEBURG,53.24833333,10.45861111
ETSK,KAUFBEUREN,47.86221667,10.61471667
EDMN,MINDELHEIM,48.107463,10.524655
EDNH,BAD WÖRISHOFEN-NORD,48.015833,10.613333
EDWOE,BAD WÖRISHOFEN,48.02695,10.60166667
EDNO,NÖRDLINGEN,48.87112044,10.50611306
EDUSN,UNTERSCHWANINGEN,49.0875,10.63611667
EDIRS,IRSINGEN,49.03833333,10.50333333
EDGSH,GEILSHEIM,49.02452778,10.65916111
ETEB,ANSBACH,49.30805,10.63861667
EDQN,NEUSTADT/AISCH,49.58783,10.577666
EDQT,HASSFURT-SCHWEINFURT,50.01805556,10.52944444
EDEB,BAD LANGENSALZA,51.12919,10.621663
EDCO,OBERMEHLER,51.26766667,10.63483333
EDEQ,MÜHLHAUSEN,51.21320342,10.55
EDHOH,HOHENSTEIN,51.53361111,10.57861111
EDGRW,GROSSE WIESE,52.13722222,10.57055
EDDST,DORSTADT,52.1,10.55138889
EDVE,BRAUNSCHWEIG,52.31936111,10.55888889
EDFUS,FÜSSEN,47.58333333,10.69166667
EDNS,SCHWABMÜNCHEN,48.179217,10.703191
EDSTI,STILLBERGHOF,48.73083333,10.83333333
EDMH,GUNZENHAUSEN,49.11214,10.781832
EDQF,ANSBACH PETERSDORF,49.362,10.66966667
EDBEB,BURGEBRACH,49.83945,10.78055
EDQR,EBERN-SENDELBACH,50.039722,10.822778
EDXWSH,WESTHAUSEN,50.30555556,10.68
EDQS,SUHL-GOLDLAUTER,50.632771,10.727222
EDCRA,CRAWINKEL,50.7775,10.81500556
EDEG,GOTHA-OST,50.970315,10.728169
EDHAIN,HAIN,51.4378,10.7736
EDUER,UEHRDE,52.10083333,10.73805
EDSTU,STÜDE,52.56365586,10.6849985
EDTEL,TELDAU,53.32777778,10.8325
EDNGU,NEU GÜLZE,53.38166667,10.805
EDGRA,GRAMBEKER HEIDE,53.58333333,10.69861667
EDHL,LÜBECK-BLANKENSEE,53.805,10.71777778
EDXT,SIERKSDORF,54.067829,10.743167
EDPEI,PEITING,47.75833333,10.90833333
ETHA,ALTENSTADT,47.835507,10.871161
EDGER,GERATSHOF,47.99278333,10.84417222
ETSA,LANDSBERG,48.070419,10.905625
ETSL,LECHFELD,48.18815614,10.86343003
EDMA,AUGSBURG,48.42515833,10.93176389
EDMQ,DONAUWÖRTH-GENDERKINGEN,48.703044,10.851905
EDNT,TREUCHTLINGEN-BUBENHEIM,48.996,10.884833
EDFUE,FÜRTH-SECKENDORF,49.48143006,10.85884381
EDQH,HERZOGENAURACH,49.582691,10.8781
EDQA,BAMBERG,49.92055,10.91448889
EDQC,COBURG-BRANDENSTEINSEBENE,50.26243211,10.99585247
EDQY,COBURG-STEINRÜCKEN,50.23027,10.995833
EDDE,ERFURT-WEIMAR,50.97981111,10.95810556
EDAO,NORDHAUSEN,51.494442,10.834723
EDHFE,HASSELFELDE,51.704311,10.875138
EDDGS,DINGELSTEDT,51.98663889,10.96852778
EDHEL,HELMSTEDT,52.23416667,10.97833333
EDKUN,KUNRAU,52.5675,10.99638333
EDPZ,PATERZELL,47.84611111,11.06111111
EDMJ,JESENWANG,48.174438,11.125
EDSIR,SIRCHENRIED,48.27777778,11.03555556
EDAIC,AICHACH,48.47333333,11.13528333
EDBGH,BURGHEIM,48.69199372,11.03368472
EDWSB,WÜLZBURG,49.02388889,11.01583333
EDGERS,GERSDORF,49.03194444,11.14111111
EDPH,SCHWABACH-BÜCHENBACH,49.268732,11.009508
ETSR,ROTH,49.2175,11.100167
EDDN,NÜRNBERG,49.4987,11.07800833
EDQX,HETZLESER BERG,49.64332711,11.16305589
EDQE,BURG FEUERSTEIN,49.79499967,11.13455589
EDDOB,DOBENREUTH,49.69666667,11.14333333
EDFWA,FRIESENER WARTE,49.83638333,11.04666667
EDQL,LICHTENFELS,50.148331,11.047334
EDOS,PENNEWITZ,50.66945822,11.05055456
EDNIE,NIEDERWILLINGEN,50.78027778,11.05194444
EDBA,ARNSTADT-ALKERSLEBEN,50.840996,11.070333
EDOF,BAD FRANKENHAUSEN,51.372778,11.143056
EDTAN,TANGELN,52.66638889,11.01277778
EDHC,LÜCHOW-REHBECK,53.015167,11.144167
EDHB,GRUBE,54.24527,11.024722
EDNJD,NEUJELLINGSDORF,54.45591356,11.10929297
EDPOM,OHLSTADT,47.65777778,11.23388889
EDANF,ANTDORF,47.76008889,11.30431111
EDLST,LANDSTETTEN,47.98111111,11.24388889
EDMO,OBERPFAFFENHOFEN,48.08136389,11.28306667
ETSF,FÜRSTENFELDBRUCK,48.20555556,11.26694444
EDNJ,NEUBURG-EGWEIL,48.782333,11.215333
ETSN,NEUBURG,48.710999,11.21155
EDPE,EICHSTÄTT,48.877495,11.18333333
EDPW,THALMÄSSING,49.064167,11.209167
EDGDG,GREDING,49.06221667,11.29195
EDQI,LAUF-LILLINGHOF,49.604721,11.283889
EDNEUK,NEUKENROTH (GSD),50.32833333,11.28194444
EDOK,RUDOLSTADT-GROSCHWITZ,50.73333333,11.241667
EDOB,BAD BERKA,50.905,11.259167
EDBS,SÖMMERDA-DERMSDORF,51.198997,11.1925
EDCB,BALLENSTEDT,51.74583322,11.22805589
EDOYM,HOYM,51.77805,11.28555
EDOL,OSCHERSLEBEN,52.040333,11.202833
EDSZW,SALZWEDEL,52.82805,11.31638333
EDBOZ,BOBZIN,53.48666667,11.17
EDBEN,BENEDIKTBEUERN,47.71555556,11.39166111
EDKDF,KÖNIGSDORF,47.82861111,11.465
EDMD,DACHAU,48.228333,11.423056
EDETT,INGOLSTADT-ETTING,48.81,11.42166667
EDNC,BEILNGRIES,49.021118,11.484781
EDNI,BERCHING,49.132385,11.444119
EDPO,NEUMARKT/OPF.,49.285553,11.444726
EDOTT,OTTENBERG,49.32873611,11.47973611
EDFOR,FORST-SENGENTHAL,49.21524811,11.40063953
EDALH,ALTDORF-HAGENHAUSEN,49.38746261,11.42245006
EDPIL,PILSACH,49.35196111,11.48850833
EDHER,HERSBRUCK,49.50833333,11.44333333
EDQK,KULMBACH,50.134948,11.459169
EDKRO,KRONACH,50.24361111,11.35888889
EDOU,WEIMAR-UMPFERSTEDT,50.964722,11.400278
EDBT,ALLSTEDT,51.3805,11.446667
EDCQ,ASCHERSLEBEN,51.765331,11.4985
EDBC,MAGDEBURG-COCHSTEDT,51.85592778,11.41800833
EDOC,GARDELEGEN,52.527667,11.354167
EDGRE,GREILING,47.765,11.595
EDKLA,KLEINHARTPENNING,47.85166667,11.66611667
EDHAR,HARTENSTEIN-THIERFELD,50.67611667,12.68166667
EDNX,OBERSCHLEISSHEIM,48.239163,11.559057
EDHAT,HALLERTAU,48.65,11.59722222
ETSI,INGOLSTADT/MANCHING,48.720786,11.530987
EDGUG,GÜNCHING,49.26777222,11.57278333
EDFIC,FICHTELBRUNN,49.49818803,11.659297
EDQZ,PEGNITZ-ZIPSER BERG,49.762165,11.574667
EDQD,BAYREUTH,49.98442778,11.63856944
EDTIT,TITSCHENDORF,50.39721667,11.52278333
EDUO,OBERRISSDORF,51.543059,11.595192
EDBM,MAGDEBURG/CITY,52.07365833,11.62757778
EDAN,NEUSTADT-GLEWE,53.361,11.615
EDBP,PINNOW,53.615273,11.561111
EDCW,WISMAR,53.91464614,11.50104236
EDCR,RERIK-ZWEEDORF,54.082248,11.64936
EDWAR,WARNGAU,47.82528333,11.70611667
EDSOL,SOLLACH,47.90534722,11.76975
EDDM,MÜNCHEN,48.35378333,11.78608611
EDHIE,HIENHEIM,48.87833333,11.76
EDAMB,AMBERG,49.43833333,11.80666667
VILSECK,VILSECK,49.63388778,11.76805533
EDQP,ROSENTHAL-PLÖSSEN,49.862991,11.787666
EDNZ,ZELL-HAIDBERG,50.136909,11.794574
EDQO,OTTENGRÜNER HEIDE,50.225826,11.7325
EDBJ,JENA-SCHÖNGLEINA,50.915161,11.714519
EDBL,LAUCHA,51.246105,11.693055
EDOZ,SCHÖNEBECK,51.996139,11.789875
EDOM,KLEIN MÜHLINGEN,51.945831,11.781111
EDOV,STENDAL BORSTEL,52.628833,11.82
EDPER,PERLEBERG,53.07055,11.81833333
EDOP,SCHWERIN-PARCHIM,53.42699722,11.78343611
EDPAR,PARCHIM,53.41833333,11.80193889
EDGEI,GEITAU,47.68,11.96166667
EDANT,ANTERSBERG,47.9625,11.99638889
EDSTR,STRASSHAM,48.178555,11.926556
ETSE,ERDING,48.32127761,11.94091703
EDPI,MOOSBURG AUF DER KIPPE,48.4575,11.94283333
EDGAM,GAMMELSDORF,48.56722222,11.93221667
ETIH,HOHENFELS,49.21638889,11.83638889
ETIC,GRAFENWÖHR,49.698883,11.93988
EDTRO,TRÖSTAU,50.02,11.93083333
EDQM,HOF-PLAUEN,50.28883611,11.85491944
EDAM,MERSEBURG,51.363,11.940833
EDCK,KÖTHEN,51.7225,11.961622
EDXDRO,DROSA,51.8253,11.8967
EDBG,BURG,52.241778,11.856326
EDMON,MÖCKERN,52.17696667,11.9293
EDBRN,BRANNENBURG,47.73916667,12.11611111
EDEDI,EDLING,48.07166667,12.13583333
